step,feature_name,r2
0,log-prob-gpt2-xl_mean,0.9904813196622981
0,rating_gram_mean,0.9928169425908188
0,rating_frequency_mean,0.9917086800385104
0,rating_conversational_mean,0.9938857676563438
0,dep_length_mean,0.9905670410935408
0,avg_word_freq_zipf,0.9971113674311018
0,avg_word_length,0.9968923599815378
1,log-prob-gpt2-xl_mean,0.9533014686892267
1,rating_gram_mean,0.9903012278347864
1,rating_frequency_mean,0.9872488558765014
1,rating_conversational_mean,0.9929310417702747
1,dep_length_mean,0.990277945868894
1,avg_word_freq_zipf,0.9970499749050393
1,avg_word_length,0.9968019119056476
2,log-prob-gpt2-xl_mean,0.9506078489527211
2,rating_gram_mean,0.9480117697201488
2,rating_frequency_mean,0.9794174994041751
2,rating_conversational_mean,0.9893372909275205
2,dep_length_mean,0.989457558432385
2,avg_word_freq_zipf,0.9970297514996367
2,avg_word_length,0.9967889647209307
3,log-prob-gpt2-xl_mean,0.9464904098692227
3,rating_gram_mean,0.9455909845890451
3,rating_frequency_mean,0.9407715634775287
3,rating_conversational_mean,0.9820813295271307
3,dep_length_mean,0.9880994394103585
3,avg_word_freq_zipf,0.9959092719933672
3,avg_word_length,0.9967807380021491
4,log-prob-gpt2-xl_mean,0.9464898835912374
4,rating_gram_mean,0.9437019715148701
4,rating_frequency_mean,0.9360266032120416
4,rating_conversational_mean,0.9533110483061958
4,dep_length_mean,0.9868648537346068
4,avg_word_freq_zipf,0.9957466066171439
4,avg_word_length,0.9967164746129268
5,log-prob-gpt2-xl_mean,0.9461649483390747
5,rating_gram_mean,0.9437214450799722
5,rating_frequency_mean,0.9358486645659769
5,rating_conversational_mean,0.9533237629877067
5,dep_length_mean,0.9177123745629701
5,avg_word_freq_zipf,0.9955169588902506
5,avg_word_length,0.9966095605628035
6,log-prob-gpt2-xl_mean,0.946104850269916
6,rating_gram_mean,0.9437069812789677
6,rating_frequency_mean,0.934189943673819
6,rating_conversational_mean,0.9521911083774012
6,dep_length_mean,0.9177115508159003
6,avg_word_freq_zipf,0.9833461656481586
6,avg_word_length,0.995022138710039
7,log-prob-gpt2-xl_mean,0.9461034110067457
7,rating_gram_mean,0.9436320458645225
7,rating_frequency_mean,0.934049933231182
7,rating_conversational_mean,0.9520544609410385
7,dep_length_mean,0.9170985828968767
7,avg_word_freq_zipf,0.9819350993960683
7,avg_word_length,0.9779762614817268
8,log-prob-gpt2-xl_mean,0.912993967173427
8,rating_gram_mean,0.941407496890472
8,rating_frequency_mean,0.9304825418665801
8,rating_conversational_mean,0.9519130593357256
8,dep_length_mean,0.9128724949008457
8,avg_word_freq_zipf,0.9818261475021225
8,avg_word_length,0.97797563783347
9,log-prob-gpt2-xl_mean,0.9123676465127956
9,rating_gram_mean,0.9038472411892349
9,rating_frequency_mean,0.9277348678848224
9,rating_conversational_mean,0.9478453374787973
9,dep_length_mean,0.912420152815178
9,avg_word_freq_zipf,0.9812825847668704
9,avg_word_length,0.9778402238554472
10,log-prob-gpt2-xl_mean,0.9098766801060201
10,rating_gram_mean,0.9024135739440606
10,rating_frequency_mean,0.9021339389275416
10,rating_conversational_mean,0.944770860542539
10,dep_length_mean,0.9123599061549101
10,avg_word_freq_zipf,0.9802538937633436
10,avg_word_length,0.9778173459302234
11,log-prob-gpt2-xl_mean,0.909821784040675
11,rating_gram_mean,0.899892436755293
11,rating_frequency_mean,0.9005933931083329
11,rating_conversational_mean,0.9243323444857607
11,dep_length_mean,0.9117363301830892
11,avg_word_freq_zipf,0.9793608769380958
11,avg_word_length,0.977799114327388
12,log-prob-gpt2-xl_mean,0.9095820990143402
12,rating_gram_mean,0.8998419896206206
12,rating_frequency_mean,0.9005552526852922
12,rating_conversational_mean,0.9242805926334242
12,dep_length_mean,0.8622980366501779
12,avg_word_freq_zipf,0.9793595024483959
12,avg_word_length,0.9777808652334613
13,log-prob-gpt2-xl_mean,0.9095469693871288
13,rating_gram_mean,0.8997348151391386
13,rating_frequency_mean,0.899334028088322
13,rating_conversational_mean,0.9220747200489354
13,dep_length_mean,0.8619113546742345
13,avg_word_freq_zipf,0.9668081066487448
13,avg_word_length,0.9752800069745252
14,log-prob-gpt2-xl_mean,0.909550389670668
14,rating_gram_mean,0.8995932121524783
14,rating_frequency_mean,0.89919122540368
14,rating_conversational_mean,0.9218538246409373
14,dep_length_mean,0.8618355658239722
14,avg_word_freq_zipf,0.9651731706329228
14,avg_word_length,0.9599832565945547
15,log-prob-gpt2-xl_mean,0.880163466848771
15,rating_gram_mean,0.8989970673132561
