step,feature_name,r2
0,log-prob-pcfg_mean,0.995994883388575
0,rating_gram_mean,0.9898576201373634
0,rating_frequency_mean,0.9929455140887821
0,rating_conversational_mean,0.9943009548893533
0,dep_length_mean,0.9888520309873997
0,avg_word_freq_zipf,0.9980728242469932
0,avg_word_length,0.9975235668878085
1,log-prob-pcfg_mean,0.9956802120582101
1,rating_gram_mean,0.987624301294077
1,rating_frequency_mean,0.988996207750598
1,rating_conversational_mean,0.9928066858290565
1,dep_length_mean,0.9885252077250641
1,avg_word_freq_zipf,0.9980716661067331
1,avg_word_length,0.9975277788227969
2,log-prob-pcfg_mean,0.9955762624177986
2,rating_gram_mean,0.9871445385958709
2,rating_frequency_mean,0.9874787894341548
2,rating_conversational_mean,0.9924981177349548
2,dep_length_mean,0.9885245492632104
2,avg_word_freq_zipf,0.9980609106506302
2,avg_word_length,0.9975354018930312
3,log-prob-pcfg_mean,0.9955332484223864
3,rating_gram_mean,0.987155722164507
3,rating_frequency_mean,0.9871232553143185
3,rating_conversational_mean,0.9911764257066648
3,dep_length_mean,0.988372659776432
3,avg_word_freq_zipf,0.9980275104364766
3,avg_word_length,0.9974994482800247
4,log-prob-pcfg_mean,0.9953257261460993
4,rating_gram_mean,0.9871393323594306
4,rating_frequency_mean,0.9870581539526034
4,rating_conversational_mean,0.9908271917680233
4,dep_length_mean,0.9882901109978198
4,avg_word_freq_zipf,0.9980258851383269
4,avg_word_length,0.9974829314080418
5,log-prob-pcfg_mean,0.9951563656230402
5,rating_gram_mean,0.9871356046954907
5,rating_frequency_mean,0.9854209273167158
5,rating_conversational_mean,0.9906639054418619
5,dep_length_mean,0.9881077031895654
5,avg_word_freq_zipf,0.998024155927768
5,avg_word_length,0.9970100429212959
6,log-prob-pcfg_mean,0.995136229332744
6,rating_gram_mean,0.9866661113034833
6,rating_frequency_mean,0.9853169387217957
6,rating_conversational_mean,0.9906773701329631
6,dep_length_mean,0.9878888471571902
6,avg_word_freq_zipf,0.9979931725235075
6,avg_word_length,0.9967143204767485
7,log-prob-pcfg_mean,0.9949785394104061
7,rating_gram_mean,0.9699754266363863
7,rating_frequency_mean,0.9790605645593443
7,rating_conversational_mean,0.98504061823791
7,dep_length_mean,0.9878286259165123
7,avg_word_freq_zipf,0.997925091447435
7,avg_word_length,0.9966705828324243
8,log-prob-pcfg_mean,0.9949647740575295
8,rating_gram_mean,0.9696668783982688
8,rating_frequency_mean,0.9775878453213206
8,rating_conversational_mean,0.9847033412074846
8,dep_length_mean,0.9878222932743538
8,avg_word_freq_zipf,0.9979280529033913
8,avg_word_length,0.9963342356365046
9,log-prob-pcfg_mean,0.994960873652279
9,rating_gram_mean,0.9686698802432246
9,rating_frequency_mean,0.9763931150930845
9,rating_conversational_mean,0.9839465489859591
9,dep_length_mean,0.9878208194127733
9,avg_word_freq_zipf,0.9979301790816607
9,avg_word_length,0.9962756446286254
